arm,baselineNet,canonicalEntryPrice,day,delaySeconds,direction,entryImprovement,exitReason,ff_0.10,ff_0.25,ff_0.50,ff_1.00,ltfEntryPrice,ltfEntryTime,mae,mfe,net,noFillReason,parentAvailableTime,parentId,partition,stopPts,timeframe,triggered
ARM6_V_RECOVERY,224.38,25221.5,2026-03-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-13 10:05:00,OFH13-20260313100500--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,224.38,25221.5,2026-03-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-13 10:05:00,OFH13-20260313100500--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,224.38,25221.5,2026-03-13,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-13 10:05:00,OFH13-20260313100500--1,DEV,,30s,FALSE
ARM0_CANONICAL,133.38,25078.5,2026-03-13,0,-1,-0.0,TIME,AMB,AMB,ADV,ADV,25078.5,2026-03-13 10:49:00,29.25,172.25,133.38,,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,40.40625,30s,TRUE
ARM1_RECLAIM,133.38,25078.5,2026-03-13,210,-1,-15.75,TIME,AMB,AMB,ADV,FAV,25062.75,2026-03-13 10:52:30,20.0,156.5,132.13,,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,40.40625,30s,TRUE
ARM2_PULLBACK_REEXPAND,133.38,25078.5,2026-03-13,60,-1,3.75,TIME,AMB,AMB,ADV,FAV,25082.25,2026-03-13 10:50:00,25.5,176.0,126.88,,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,40.40625,30s,TRUE
ARM3_SWEEP_RECLAIM,133.38,25078.5,2026-03-13,,-1,,,,,,,,,,,,NO_SWEEP,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,133.38,25078.5,2026-03-13,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,133.38,25078.5,2026-03-13,,-1,,,,,,,,,,,,NO_SECOND_PUSH,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,133.38,25078.5,2026-03-13,300,-1,-7.25,TIME,AMB,FAV,FAV,FAV,25071.25,2026-03-13 10:54:00,8.25,165.0,152.38,,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,40.40625,30s,TRUE
ARM7_COMPRESSION_RELEASE,133.38,25078.5,2026-03-13,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,133.38,25078.5,2026-03-13,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-03-13 10:49:00,OFH13-20260313104900--1,DEV,,30s,FALSE
ARM0_CANONICAL,-21.00750000000073,25327.5,2026-03-17,0,-1,-0.0,STOP,AMB,AMB,AMB,FAV,25327.5,2026-03-17 11:11:00,21.0,14.75,-21.00750000000073,,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,20.137500000000003,30s,TRUE
ARM1_RECLAIM,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-21.00750000000073,25327.5,2026-03-17,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-17 11:11:00,OFH13-20260317111100--1,DEV,,30s,FALSE
ARM0_CANONICAL,-30.326249999999273,25158.25,2026-03-18,0,-1,-0.0,STOP,FAV,FAV,FAV,FAV,25158.25,2026-03-18 10:34:00,47.0,43.25,-30.326249999999273,,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,29.456249999999997,30s,TRUE
ARM1_RECLAIM,-30.326249999999273,25158.25,2026-03-18,600,-1,-33.5,STOP,AMB,ADV,ADV,ADV,25124.75,2026-03-18 10:44:00,35.25,9.75,-30.326249999999273,,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,29.456249999999997,30s,TRUE
ARM2_PULLBACK_REEXPAND,-30.326249999999273,25158.25,2026-03-18,120,-1,-24.0,STOP,AMB,ADV,ADV,ADV,25134.25,2026-03-18 10:36:00,37.25,19.25,-30.326249999999273,,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,29.456249999999997,30s,TRUE
ARM3_SWEEP_RECLAIM,-30.326249999999273,25158.25,2026-03-18,570,-1,-32.5,STOP,AMB,AMB,ADV,ADV,25125.75,2026-03-18 10:43:30,34.25,10.75,-30.326249999999273,,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,29.456249999999997,30s,TRUE
ARM4_DETECT_CONFIRM,-30.326249999999273,25158.25,2026-03-18,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-30.326249999999273,25158.25,2026-03-18,,-1,,,,,,,,,,,,NO_RECLAIM_AFTER_PUSH2,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-30.326249999999273,25158.25,2026-03-18,360,-1,-25.5,STOP,AMB,AMB,ADV,ADV,25132.75,2026-03-18 10:40:00,38.75,17.75,-30.326249999999273,,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,29.456249999999997,30s,TRUE
ARM7_COMPRESSION_RELEASE,-30.326249999999273,25158.25,2026-03-18,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-30.326249999999273,25158.25,2026-03-18,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-03-18 10:34:00,OFH13-20260318103400--1,DEV,,30s,FALSE
ARM0_CANONICAL,-34.95750000000145,24741.75,2026-03-23,0,1,0.0,STOP,AMB,AMB,ADV,ADV,24741.75,2026-03-23 13:39:00,42.25,6.0,-34.95750000000145,,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,34.087500000000006,30s,TRUE
ARM1_RECLAIM,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-34.95750000000145,24741.75,2026-03-23,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-23 13:39:00,OFH13-20260323133900-+1,DEV,,30s,FALSE
ARM0_CANONICAL,-41.1825,24689.75,2026-03-25,0,-1,-0.0,STOP,AMB,AMB,FAV,ADV,24689.75,2026-03-25 11:25:00,42.5,15.5,-41.1825,,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,40.3125,30s,TRUE
ARM1_RECLAIM,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-41.1825,24689.75,2026-03-25,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-03-25 11:25:00,OFH13-20260325112500--1,DEV,,30s,FALSE
ARM0_CANONICAL,-34.976250000000725,23845.5,2026-03-31,0,1,0.0,STOP,ADV,ADV,ADV,ADV,23845.5,2026-03-31 10:20:00,47.5,2.25,-34.976250000000725,,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,34.10625,30s,TRUE
ARM1_RECLAIM,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_TRIGGER,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_TRIGGER,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM3_SWEEP_RECLAIM,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_SWEEP,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM4_DETECT_CONFIRM,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM5_SECOND_PUSH,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_SECOND_PUSH,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM6_V_RECOVERY,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_TRIGGER,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM8_FVG_BREAKDOWN,-34.976250000000725,23845.5,2026-03-31,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-03-31 10:20:00,OFH13-20260331102000-+1,DEV,,30s,FALSE
ARM0_CANONICAL,-33.663750000000725,24257.5,2026-04-07,0,-1,-0.0,STOP,AMB,AMB,ADV,ADV,24257.5,2026-04-07 11:08:00,37.25,10.75,-33.663750000000725,,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,32.79375,30s,TRUE
ARM1_RECLAIM,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-33.663750000000725,24257.5,2026-04-07,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 11:08:00,OFH13-20260407110800--1,IR,,30s,FALSE
ARM0_CANONICAL,-27.66375000000073,24544.5,2026-04-07,0,1,0.0,STOP,AMB,AMB,ADV,ADV,24544.5,2026-04-07 13:42:00,31.5,5.5,-27.66375000000073,,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,26.793750000000003,30s,TRUE
ARM1_RECLAIM,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-27.66375000000073,24544.5,2026-04-07,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-07 13:42:00,OFH13-20260407134200-+1,IR,,30s,FALSE
ARM0_CANONICAL,-33.62624999999854,25268.0,2026-04-08,0,-1,-0.0,STOP,ADV,ADV,ADV,ADV,25268.0,2026-04-08 10:58:00,37.25,0.0,-33.62624999999854,,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,32.756249999999994,30s,TRUE
ARM1_RECLAIM,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,NO_TRIGGER,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-33.62624999999854,25268.0,2026-04-08,90,-1,13.25,STOP,AMB,ADV,ADV,ADV,25281.25,2026-04-08 10:59:30,35.25,2.75,-33.62624999999854,,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,32.756249999999994,30s,TRUE
ARM3_SWEEP_RECLAIM,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,NO_SWEEP,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,NO_SECOND_PUSH,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,NO_TRIGGER,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-33.62624999999854,25268.0,2026-04-08,,-1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-04-08 10:58:00,OFH13-20260408105800--1,IR,,30s,FALSE
ARM0_CANONICAL,-25.863750000001456,25514.75,2026-04-09,0,1,0.0,STOP,ADV,ADV,ADV,FAV,25514.75,2026-04-09 12:14:00,26.75,24.25,-25.863750000001456,,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,24.993750000000002,30s,TRUE
ARM1_RECLAIM,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-25.863750000001456,25514.75,2026-04-09,,1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-09 12:14:00,OFH13-20260409121400-+1,IR,,30s,FALSE
ARM0_CANONICAL,-43.038750000000725,25599.25,2026-04-13,0,1,0.0,STOP,ADV,ADV,ADV,FAV,25599.25,2026-04-13 10:03:00,43.5,29.5,-43.038750000000725,,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,42.16875,30s,TRUE
ARM1_RECLAIM,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,NO_TRIGGER,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-43.038750000000725,25599.25,2026-04-13,60,1,5.0,STOP,FAV,FAV,FAV,FAV,25594.25,2026-04-13 10:04:00,46.5,34.5,-43.038750000000725,,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,42.16875,30s,TRUE
ARM3_SWEEP_RECLAIM,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,SWEEP_NO_RECLAIM,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,NO_RECLAIM_AFTER_PUSH2,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,-43.038750000000725,25599.25,2026-04-13,420,1,-6.25,STOP,ADV,ADV,ADV,ADV,25605.5,2026-04-13 10:10:00,49.75,0.0,-43.038750000000725,,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,42.16875,30s,TRUE
ARM7_COMPRESSION_RELEASE,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,-43.038750000000725,25599.25,2026-04-13,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-04-13 10:03:00,OFH13-20260413100300-+1,IR,,30s,FALSE
ARM0_CANONICAL,71.88,26431.75,2026-04-15,0,1,0.0,TIME,AMB,AMB,FAV,FAV,26431.75,2026-04-15 10:43:00,3.5,72.75,71.88,,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,20.90625,30s,TRUE
ARM1_RECLAIM,71.88,26431.75,2026-04-15,360,1,-14.0,TIME,AMB,FAV,FAV,FAV,26445.75,2026-04-15 10:49:00,11.25,65.0,61.38,,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,20.90625,30s,TRUE
ARM2_PULLBACK_REEXPAND,71.88,26431.75,2026-04-15,120,1,-9.25,TIME,AMB,AMB,ADV,FAV,26441.0,2026-04-15 10:45:00,8.75,64.25,56.13,,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,20.90625,30s,TRUE
ARM3_SWEEP_RECLAIM,71.88,26431.75,2026-04-15,300,1,-7.75,TIME,AMB,AMB,FAV,FAV,26439.5,2026-04-15 10:48:00,5.0,70.0,58.13,,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,20.90625,30s,TRUE
ARM4_DETECT_CONFIRM,71.88,26431.75,2026-04-15,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,,30s,FALSE
ARM5_SECOND_PUSH,71.88,26431.75,2026-04-15,,1,,,,,,,,,,,,NO_SECOND_PUSH,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,,30s,FALSE
ARM6_V_RECOVERY,71.88,26431.75,2026-04-15,150,1,-9.5,TIME,AMB,ADV,ADV,FAV,26441.25,2026-04-15 10:45:30,9.0,64.0,55.88,,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,20.90625,30s,TRUE
ARM7_COMPRESSION_RELEASE,71.88,26431.75,2026-04-15,,1,,,,,,,,,,,,INSUFFICIENT DATA - finer tf absent,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,,30s,FALSE
ARM8_FVG_BREAKDOWN,71.88,26431.75,2026-04-15,,1,,,,,,,,,,,,NO_BREAKDOWN_RECLAIM,2026-04-15 10:43:00,OFH13-20260415104300-+1,IR,,30s,FALSE
ARM0_CANONICAL,-26.501249999998546,26435.75,2026-04-15,0,-1,-0.0,STOP,AMB,ADV,ADV,ADV,26435.75,2026-04-15 12:58:00,30.75,3.75,-26.501249999998546,,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,25.631249999999998,30s,TRUE
ARM1_RECLAIM,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM2_PULLBACK_REEXPAND,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM3_SWEEP_RECLAIM,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM4_DETECT_CONFIRM,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM5_SECOND_PUSH,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM6_V_RECOVERY,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
ARM7_COMPRESSION_RELEASE,-26.501249999998546,26435.75,2026-04-15,,-1,,,,,,,,,,,,NO_LTF_BARS_IN_WINDOW,2026-04-15 12:58:00,OFH13-20260415125800--1,IR,,30s,FALSE
